0,1,2,3,4,5,6,7,8
0.7058814135122689,1.218316694340106,-1.0206491157711053,-0.7006761280318392,-0.8885402351248666,1.8005298479922283,0.45588052188551587,-1.165637282518152,-1.4887433128994618
-0.7208149334596389,1.5781917197017994,0.9797686438443588,1.4042199619082838,0.536359608476376,0.9546588108530221,1.5510755406077206,-1.1307808301641467,-1.1323964706792744
-1.4515618428842745,-1.0309022141704773,0.9797686438443588,-0.7006761280318392,-0.6510569278579929,-0.567909055997549,1.071927719916756,1.0303192157841767,-1.1323964706792744
1.227843491672723,0.22866037459544936,-1.0206491157711053,0.0009559019482017438,0.536359608476376,0.4471361885694984,1.2430519415921006,-0.24194129513701398,-1.1323964706792744
1.227843491672723,-0.7609959451492073,0.9797686438443588,-1.4023081580118801,-0.05734865969080844,0.024200669999895272,0.8323538095712737,1.2743143822622127,1.7183782670822256
0.2187168072291784,0.4985666436167194,-1.0206491157711053,-1.4023081580118801,-1.1260235423917404,-1.4137800931367552,-0.8446635628471023,1.6315930188907661,-1.4887433128994618
-0.7208149334596389,-0.5810584324683606,0.9797686438443588,-0.7006761280318392,0.2988763012095022,-1.3291929894228347,-0.6735393411717578,-0.05894492027848625,-0.7760496284590869
-0.7208149334596389,0.4985666436167194,-1.0206491157711053,0.7025879319282428,-0.8885402351248666,0.7008974997112603,-0.5708648081665512,-1.0087832469251286,-1.1323964706792744
0.46229911037072363,1.4882229633613762,0.9797686438443588,1.4042199619082838,-0.5323152742245559,1.0392459145669426,1.1403774085868938,0.41161718650058376,-1.4887433128994618
1.3670333791821774,-1.210839726851324,-1.0206491157711053,-0.7006761280318392,-0.7697985814914298,0.8700717071391014,0.45588052188551587,-0.5382211401460582,-1.4887433128994618
-1.3471694272521837,0.7684729126379893,0.9797686438443588,-0.7006761280318392,1.6050344911773078,-1.5829543005645965,-0.981562940187378,1.6054506796252628,1.0056845826418506
-0.3380427428086392,0.678504156297566,-1.0206491157711053,-1.4023081580118801,1.7237761448107447,0.36254908485557774,-0.8788884071821712,-1.2353501872261625,0.6493377404216631
-0.9643972366011841,0.5885353999571428,-1.0206491157711053,0.0009559019482017438,1.486292837543871,-1.4983671968506758,0.6270047435608603,0.48133009120859427,1.0056845826418506
-1.1035871241106385,-0.4910896761279373,0.9797686438443588,0.0009559019482017438,-1.1260235423917404,0.6163103959973396,-1.6660598268887559,0.2634772639960617,0.6493377404216631
-1.6603466741484563,0.22866037459544936,0.9797686438443588,1.4042199619082838,-0.4135736205911191,-1.5829543005645965,1.037702875581687,0.8821792932796546,-0.7760496284590869
0.4970965822480872,-0.13121465076624397,0.9797686438443588,-1.4023081580118801,-0.6510569278579929,-1.244605885708914,0.7639041209011359,0.22862081164205644,1.7183782670822256
-0.12925791154445762,0.678504156297566,0.9797686438443588,0.0009559019482017438,2.0800011057110552,-0.48332195228362845,-1.5633852938835493,0.9693204241646673,-0.7760496284590869
-1.1731820678653657,-1.3907772395321707,0.9797686438443588,0.7025879319282428,-1.0072818887583035,0.531723292283419,1.6879749179479961,0.3593325079695763,-0.4197027862388994
-1.5907517303937289,1.1283479379996828,-1.0206491157711053,0.0009559019482017438,2.198742759344492,1.631355640564387,1.3799513189323762,-0.991355020748126,-1.4887433128994618
0.044729447842360395,1.6681604760422228,-1.0206491157711053,1.4042199619082838,2.554967720244803,0.10878777371381589,1.037702875581687,-0.7473598542700892,0.2929908982014756
0.8102738291443596,-0.3111521634470907,-1.0206491157711053,1.4042199619082838,-1.1260235423917404,-0.7370832634253903,-1.0157877845224468,0.6294700137131164,-0.06335594401871189
-0.16405538342182122,-0.8509647014896307,0.9797686438443588,0.0009559019482017438,-1.0072818887583035,1.5467685368504664,1.2430519415921006,1.5618801141827556,0.2929908982014756
0.6014889978801781,0.4985666436167194,0.9797686438443588,-1.4023081580118801,1.7237761448107447,0.36254908485557774,1.071927719916756,-1.0087832469251286,0.2929908982014756
-1.1383845959880021,0.13869161825502602,-1.0206491157711053,1.4042199619082838,0.6551012621098128,-1.244605885708914,1.5168506962726518,0.6643264660671216,-1.4887433128994618
